Date,Close/Last,Volume,Open,High,Low
12/12/2022,$22.42,3022844,$21.96,$22.76,$21.94
12/09/2022,$22.00,2312027,$22.04,$22.53,$21.85
12/08/2022,$22.24,2168635,$22.48,$22.77,$22.1602
12/07/2022,$22.21,2562553,$22.59,$23.04,$21.76
12/06/2022,$22.62,2740257,$23.66,$23.66,$22.21
12/05/2022,$23.72,2315321,$24.51,$24.605,$23.64
12/02/2022,$24.49,3118751,$23.03,$24.965,$22.85
12/01/2022,$23.63,2189046,$24.175,$24.18,$23.31
11/30/2022,$24.25,3730758,$23.44,$24.26,$23.19
11/29/2022,$23.20,2037856,$23.85,$24.10,$23.16
11/28/2022,$23.63,2619109,$23.68,$24.06,$23.20
11/25/2022,$24.13,1103543,$23.83,$24.44,$23.50
11/23/2022,$24.00,1843755,$23.55,$24.19,$23.34
11/22/2022,$23.47,2006341,$23.21,$23.63,$22.7899
11/21/2022,$23.21,2462294,$23.09,$23.69,$22.77
11/18/2022,$23.21,2581545,$24.278,$24.41,$22.71
11/17/2022,$23.85,3305393,$22.52,$23.865,$22.16
11/16/2022,$23.21,3056957,$22.55,$23.41,$22.30
11/15/2022,$22.71,3845683,$22.89,$23.675,$22.50
11/14/2022,$22.03,3094347,$22.30,$22.36,$21.22
11/11/2022,$22.34,5008680,$22.94,$23.74,$22.29
11/10/2022,$22.90,12435380,$20.12,$23.18,$19.70
11/09/2022,$19.15,7648060,$18.74,$20.44,$18.71
11/08/2022,$18.69,10683950,$18.90,$19.50,$18.00
11/07/2022,$16.86,5054835,$17.67,$18.00,$16.71
11/04/2022,$17.53,4647919,$18.70,$19.05,$17.115
11/03/2022,$18.21,3875117,$17.22,$18.455,$17.11
11/02/2022,$17.22,3250694,$18.27,$18.555,$17.22
11/01/2022,$18.25,3191324,$18.99,$19.21,$18.04
10/31/2022,$18.49,3952425,$17.89,$18.8587,$17.74
10/28/2022,$17.89,2616224,$17.65,$18.09,$17.10
10/27/2022,$17.73,2492144,$17.48,$18.16,$17.23
10/26/2022,$17.39,4242973,$17.62,$18.25,$17.38
10/25/2022,$17.15,4454505,$15.91,$17.35,$15.85
10/24/2022,$15.78,3251135,$15.70,$15.815,$15.08
10/21/2022,$15.76,4891513,$15.54,$15.83,$15.12
10/20/2022,$15.64,2918500,$15.79,$15.98,$15.3683
10/19/2022,$15.89,3918946,$16.56,$16.56,$15.63
10/18/2022,$16.82,4049053,$17.34,$17.87,$16.57
10/17/2022,$16.79,4230382,$17.50,$17.71,$16.535
10/14/2022,$16.73,5421393,$18.00,$18.47,$16.685
10/13/2022,$17.96,6578552,$17.93,$18.23,$17.00
10/12/2022,$18.60,6937133,$20.41,$20.41,$18.22
10/11/2022,$20.31,6805075,$19.22,$20.59,$18.86
10/10/2022,$21.47,2979780,$21.84,$21.87,$21.06
10/07/2022,$21.95,2739441,$21.87,$22.33,$21.52
10/06/2022,$22.26,3064977,$22.92,$23.66,$22.02
10/05/2022,$23.12,2945853,$24.14,$24.30,$22.785
10/04/2022,$24.56,2258178,$24.42,$25.08,$24.165
10/03/2022,$23.48,1958652,$23.18,$23.82,$22.73
09/30/2022,$23.04,2409927,$22.36,$23.60,$22.31
09/29/2022,$22.54,4134216,$24.43,$24.46,$21.98
